Date,Vegetable,Noida Price
10-08-2022,Raw Banana Plantain,7
11-08-2022,Raw Banana Plantain,7
12-08-2022,Raw Banana Plantain,7
13-08-2022,Raw Banana Plantain,11
14-08-2022,Raw Banana Plantain,11
15-08-2022,Raw Banana Plantain,11
16-08-2022,Raw Banana Plantain,11
17-08-2022,Raw Banana Plantain,11
18-08-2022,Raw Banana Plantain,12
19-08-2022,Raw Banana Plantain,12
20-08-2022,Raw Banana Plantain,12
21-08-2022,Raw Banana Plantain,9
22-08-2022,Raw Banana Plantain,9
23-08-2022,Raw Banana Plantain,9
24-08-2022,Raw Banana Plantain,12
25-08-2022,Raw Banana Plantain,12
26-08-2022,Raw Banana Plantain,11
27-08-2022,Raw Banana Plantain,11
28-08-2022,Raw Banana Plantain,11
29-08-2022,Raw Banana Plantain,11
30-08-2022,Raw Banana Plantain,10
31-08-2022,Raw Banana Plantain,10
01-09-2022,Raw Banana Plantain,10
02-09-2022,Raw Banana Plantain,10
03-09-2022,Raw Banana Plantain,10
04-09-2022,Raw Banana Plantain,10
05-09-2022,Raw Banana Plantain,7
06-09-2022,Raw Banana Plantain,10
07-09-2022,Raw Banana Plantain,10
08-09-2022,Raw Banana Plantain,10
09-09-2022,Raw Banana Plantain,10
10-09-2022,Raw Banana Plantain,7
11-09-2022,Raw Banana Plantain,11
12-09-2022,Raw Banana Plantain,11
13-09-2022,Raw Banana Plantain,11
14-09-2022,Raw Banana Plantain,11
15-09-2022,Raw Banana Plantain,11
16-09-2022,Raw Banana Plantain,12
17-09-2022,Raw Banana Plantain,12
18-09-2022,Raw Banana Plantain,12
19-09-2022,Raw Banana Plantain,8
20-09-2022,Raw Banana Plantain,8
21-09-2022,Raw Banana Plantain,8
22-09-2022,Raw Banana Plantain,11
23-09-2022,Raw Banana Plantain,11
24-09-2022,Raw Banana Plantain,11
25-09-2022,Raw Banana Plantain,10
26-09-2022,Raw Banana Plantain,10
27-09-2022,Raw Banana Plantain,10
28-09-2022,Raw Banana Plantain,12
29-09-2022,Raw Banana Plantain,12
30-09-2022,Raw Banana Plantain,9
01-10-2022,Raw Banana Plantain,9
02-10-2022,Raw Banana Plantain,9
03-10-2022,Raw Banana Plantain,10
04-10-2022,Raw Banana Plantain,10
05-10-2022,Raw Banana Plantain,10
06-10-2022,Raw Banana Plantain,11
07-10-2022,Raw Banana Plantain,11
08-10-2022,Raw Banana Plantain,11
09-10-2022,Raw Banana Plantain,11
10-10-2022,Raw Banana Plantain,11
11-10-2022,Raw Banana Plantain,11
12-10-2022,Raw Banana Plantain,12
13-10-2022,Raw Banana Plantain,12
14-10-2022,Raw Banana Plantain,12
15-10-2022,Raw Banana Plantain,11
16-10-2022,Raw Banana Plantain,11
17-10-2022,Raw Banana Plantain,11
18-10-2022,Raw Banana Plantain,12
19-10-2022,Raw Banana Plantain,12
20-10-2022,Raw Banana Plantain,12
21-10-2022,Raw Banana Plantain,12
22-10-2022,Raw Banana Plantain,12
23-10-2022,Raw Banana Plantain,12
24-10-2022,Raw Banana Plantain,11
25-10-2022,Raw Banana Plantain,11
26-10-2022,Raw Banana Plantain,11
27-10-2022,Raw Banana Plantain,10
28-10-2022,Raw Banana Plantain,10
29-10-2022,Raw Banana Plantain,11
30-10-2022,Raw Banana Plantain,11
31-10-2022,Raw Banana Plantain,11
01-11-2022,Raw Banana Plantain,11
02-11-2022,Raw Banana Plantain,11
03-11-2022,Raw Banana Plantain,8
04-11-2022,Raw Banana Plantain,8
05-11-2022,Raw Banana Plantain,8
06-11-2022,Raw Banana Plantain,11
07-11-2022,Raw Banana Plantain,11
08-11-2022,Raw Banana Plantain,11
09-11-2022,Raw Banana Plantain,11
10-11-2022,Raw Banana Plantain,11
11-11-2022,Raw Banana Plantain,11
12-11-2022,Raw Banana Plantain,10
13-11-2022,Raw Banana Plantain,10
14-11-2022,Raw Banana Plantain,10
15-11-2022,Raw Banana Plantain,10
16-11-2022,Raw Banana Plantain,10
17-11-2022,Raw Banana Plantain,10
18-11-2022,Raw Banana Plantain,9
19-11-2022,Raw Banana Plantain,9
20-11-2022,Raw Banana Plantain,9
21-11-2022,Raw Banana Plantain,8
22-11-2022,Raw Banana Plantain,8
23-11-2022,Raw Banana Plantain,8
24-11-2022,Raw Banana Plantain,8
25-11-2022,Raw Banana Plantain,8
26-11-2022,Raw Banana Plantain,7
27-11-2022,Raw Banana Plantain,7
28-11-2022,Raw Banana Plantain,8
29-11-2022,Raw Banana Plantain,8
30-11-2022,Raw Banana Plantain,10
01-12-2022,Raw Banana Plantain,10
02-12-2022,Raw Banana Plantain,10
03-12-2022,Raw Banana Plantain,10
04-12-2022,Raw Banana Plantain,10
05-12-2022,Raw Banana Plantain,10
06-12-2022,Raw Banana Plantain,10
07-12-2022,Raw Banana Plantain,7
08-12-2022,Raw Banana Plantain,7
09-12-2022,Raw Banana Plantain,7
10-12-2022,Raw Banana Plantain,7
11-12-2022,Raw Banana Plantain,7
12-12-2022,Raw Banana Plantain,7
13-12-2022,Raw Banana Plantain,7
14-12-2022,Raw Banana Plantain,10
15-12-2022,Raw Banana Plantain,10
16-12-2022,Raw Banana Plantain,10
17-12-2022,Raw Banana Plantain,10
18-12-2022,Raw Banana Plantain,10
19-12-2022,Raw Banana Plantain,10
20-12-2022,Raw Banana Plantain,10
21-12-2022,Raw Banana Plantain,10
22-12-2022,Raw Banana Plantain,7
23-12-2022,Raw Banana Plantain,7
24-12-2022,Raw Banana Plantain,9
25-12-2022,Raw Banana Plantain,9
26-12-2022,Raw Banana Plantain,9
27-12-2022,Raw Banana Plantain,9
28-12-2022,Raw Banana Plantain,9
29-12-2022,Raw Banana Plantain,9
30-12-2022,Raw Banana Plantain,9
31-12-2022,Raw Banana Plantain,9
01-01-2023,Raw Banana Plantain,9
02-01-2023,Raw Banana Plantain,7
03-01-2023,Raw Banana Plantain,7
04-01-2023,Raw Banana Plantain,7
05-01-2023,Raw Banana Plantain,7
06-01-2023,Raw Banana Plantain,7
07-01-2023,Raw Banana Plantain,7
08-01-2023,Raw Banana Plantain,7
09-01-2023,Raw Banana Plantain,7
10-01-2023,Raw Banana Plantain,7
11-01-2023,Raw Banana Plantain,8
12-01-2023,Raw Banana Plantain,8
13-01-2023,Raw Banana Plantain,8
14-01-2023,Raw Banana Plantain,10
15-01-2023,Raw Banana Plantain,10
16-01-2023,Raw Banana Plantain,10
17-01-2023,Raw Banana Plantain,10
18-01-2023,Raw Banana Plantain,8
19-01-2023,Raw Banana Plantain,8
20-01-2023,Raw Banana Plantain,8
21-01-2023,Raw Banana Plantain,9
22-01-2023,Raw Banana Plantain,9
23-01-2023,Raw Banana Plantain,9
24-01-2023,Raw Banana Plantain,9
25-01-2023,Raw Banana Plantain,8
26-01-2023,Raw Banana Plantain,8
27-01-2023,Raw Banana Plantain,8
28-01-2023,Raw Banana Plantain,9
29-01-2023,Raw Banana Plantain,9
30-01-2023,Raw Banana Plantain,9
31-01-2023,Raw Banana Plantain,11
01-02-2023,Raw Banana Plantain,11
02-02-2023,Raw Banana Plantain,11
03-02-2023,Raw Banana Plantain,8
04-02-2023,Raw Banana Plantain,8
05-02-2023,Raw Banana Plantain,8
06-02-2023,Raw Banana Plantain,9
07-02-2023,Raw Banana Plantain,9
08-02-2023,Raw Banana Plantain,9
09-02-2023,Raw Banana Plantain,12
10-02-2023,Raw Banana Plantain,12
11-02-2023,Raw Banana Plantain,12
12-02-2023,Raw Banana Plantain,11
13-02-2023,Raw Banana Plantain,11
14-02-2023,Raw Banana Plantain,11
15-02-2023,Raw Banana Plantain,11
16-02-2023,Raw Banana Plantain,9
17-02-2023,Raw Banana Plantain,9
18-02-2023,Raw Banana Plantain,9
19-02-2023,Raw Banana Plantain,10
20-02-2023,Raw Banana Plantain,10
21-02-2023,Raw Banana Plantain,10
22-02-2023,Raw Banana Plantain,10
23-02-2023,Raw Banana Plantain,10
24-02-2023,Raw Banana Plantain,10
25-02-2023,Raw Banana Plantain,10
26-02-2023,Raw Banana Plantain,10
27-02-2023,Raw Banana Plantain,10
28-02-2023,Raw Banana Plantain,10
01-03-2023,Raw Banana Plantain,10
02-03-2023,Raw Banana Plantain,10
03-03-2023,Raw Banana Plantain,10
04-03-2023,Raw Banana Plantain,10
05-03-2023,Raw Banana Plantain,10
06-03-2023,Raw Banana Plantain,10
07-03-2023,Raw Banana Plantain,10
08-03-2023,Raw Banana Plantain,10
09-03-2023,Raw Banana Plantain,10
10-03-2023,Raw Banana Plantain,11
11-03-2023,Raw Banana Plantain,11
12-03-2023,Raw Banana Plantain,11
13-03-2023,Raw Banana Plantain,11
14-03-2023,Raw Banana Plantain,7
15-03-2023,Raw Banana Plantain,7
16-03-2023,Raw Banana Plantain,7
17-03-2023,Raw Banana Plantain,9
18-03-2023,Raw Banana Plantain,9
19-03-2023,Raw Banana Plantain,11
20-03-2023,Raw Banana Plantain,11
21-03-2023,Raw Banana Plantain,11
22-03-2023,Raw Banana Plantain,11
23-03-2023,Raw Banana Plantain,11
24-03-2023,Raw Banana Plantain,10
25-03-2023,Raw Banana Plantain,10
26-03-2023,Raw Banana Plantain,9
27-03-2023,Raw Banana Plantain,9
28-03-2023,Raw Banana Plantain,9
29-03-2023,Raw Banana Plantain,10
30-03-2023,Raw Banana Plantain,10
31-03-2023,Raw Banana Plantain,10
01-02-2022,Mint Leaves,9
02-02-2022,Mint Leaves,6
03-02-2022,Mint Leaves,6
04-02-2022,Mint Leaves,6
05-02-2022,Mint Leaves,10
06-02-2022,Mint Leaves,10
07-02-2022,Mint Leaves,10
08-02-2022,Mint Leaves,10
09-02-2022,Mint Leaves,10
10-02-2022,Mint Leaves,10
11-02-2022,Mint Leaves,10
12-02-2022,Mint Leaves,7
13-02-2022,Mint Leaves,7
14-02-2022,Mint Leaves,9
15-02-2022,Mint Leaves,9
16-02-2022,Mint Leaves,9
17-02-2022,Mint Leaves,6
18-02-2022,Mint Leaves,6
19-02-2022,Mint Leaves,6
20-02-2022,Mint Leaves,7
21-02-2022,Mint Leaves,7
22-02-2022,Mint Leaves,7
23-02-2022,Mint Leaves,7
24-02-2022,Mint Leaves,7
25-02-2022,Mint Leaves,7
26-02-2022,Mint Leaves,7
27-02-2022,Mint Leaves,7
28-02-2022,Mint Leaves,9
01-03-2022,Mint Leaves,9
02-03-2022,Mint Leaves,9
03-03-2022,Mint Leaves,9
04-03-2022,Mint Leaves,6
05-03-2022,Mint Leaves,6
06-03-2022,Mint Leaves,6
07-03-2022,Mint Leaves,9
08-03-2022,Mint Leaves,9
09-03-2022,Mint Leaves,7
10-03-2022,Mint Leaves,7
11-03-2022,Mint Leaves,7
12-03-2022,Mint Leaves,7
13-03-2022,Mint Leaves,7
14-03-2022,Mint Leaves,7
15-03-2022,Mint Leaves,7
16-03-2022,Mint Leaves,7
17-03-2022,Mint Leaves,10
18-03-2022,Mint Leaves,10
19-03-2022,Mint Leaves,10
20-03-2022,Mint Leaves,6
21-03-2022,Mint Leaves,6
22-03-2022,Mint Leaves,10
23-03-2022,Mint Leaves,10
24-03-2022,Mint Leaves,10
25-03-2022,Mint Leaves,7
26-03-2022,Mint Leaves,7
27-03-2022,Mint Leaves,7
28-03-2022,Mint Leaves,6
29-03-2022,Mint Leaves,6
30-03-2022,Mint Leaves,6
31-03-2022,Mint Leaves,6
01-04-2022,Mint Leaves,8
02-04-2022,Mint Leaves,8
03-04-2022,Mint Leaves,8
04-04-2022,Mint Leaves,7
05-04-2022,Mint Leaves,7
06-04-2022,Mint Leaves,7
07-04-2022,Mint Leaves,6
08-04-2022,Mint Leaves,6
09-04-2022,Mint Leaves,6
10-04-2022,Mint Leaves,7
11-04-2022,Mint Leaves,7
12-04-2022,Mint Leaves,7
13-04-2022,Mint Leaves,7
14-04-2022,Mint Leaves,7
15-04-2022,Mint Leaves,7
16-04-2022,Mint Leaves,7
17-04-2022,Mint Leaves,5
18-04-2022,Mint Leaves,5
19-04-2022,Mint Leaves,5
20-04-2022,Mint Leaves,5
21-04-2022,Mint Leaves,5
22-04-2022,Mint Leaves,5
23-04-2022,Mint Leaves,5
24-04-2022,Mint Leaves,4
25-04-2022,Mint Leaves,4
26-04-2022,Mint Leaves,4
27-04-2022,Mint Leaves,7
28-04-2022,Mint Leaves,7
29-04-2022,Mint Leaves,7
30-04-2022,Mint Leaves,4
01-05-2022,Mint Leaves,4
02-05-2022,Mint Leaves,7
03-05-2022,Mint Leaves,7
04-05-2022,Mint Leaves,7
05-05-2022,Mint Leaves,6
06-05-2022,Mint Leaves,6
07-05-2022,Mint Leaves,6
08-05-2022,Mint Leaves,7
09-05-2022,Mint Leaves,7
10-05-2022,Mint Leaves,7
11-05-2022,Mint Leaves,6
12-05-2022,Mint Leaves,6
13-05-2022,Mint Leaves,6
14-05-2022,Mint Leaves,6
15-05-2022,Mint Leaves,7
16-05-2022,Mint Leaves,7
17-05-2022,Mint Leaves,7
18-05-2022,Mint Leaves,5
19-05-2022,Mint Leaves,5
20-05-2022,Mint Leaves,5
21-05-2022,Mint Leaves,6
22-05-2022,Mint Leaves,6
23-05-2022,Mint Leaves,6
24-05-2022,Mint Leaves,6
25-05-2022,Mint Leaves,5
26-05-2022,Mint Leaves,5
27-05-2022,Mint Leaves,5
28-05-2022,Mint Leaves,5
29-05-2022,Mint Leaves,5
30-05-2022,Mint Leaves,5
31-05-2022,Mint Leaves,5
01-06-2022,Mint Leaves,5
02-06-2022,Mint Leaves,5
03-06-2022,Mint Leaves,5
04-06-2022,Mint Leaves,5
05-06-2022,Mint Leaves,5
06-06-2022,Mint Leaves,5
07-06-2022,Mint Leaves,5
08-06-2022,Mint Leaves,5
09-06-2022,Mint Leaves,5
10-06-2022,Mint Leaves,5
11-06-2022,Mint Leaves,6
12-06-2022,Mint Leaves,6
13-06-2022,Mint Leaves,6
14-06-2022,Mint Leaves,6
15-06-2022,Mint Leaves,6
16-06-2022,Mint Leaves,6
17-06-2022,Mint Leaves,6
18-06-2022,Mint Leaves,4
19-06-2022,Mint Leaves,4
20-06-2022,Mint Leaves,6
21-06-2022,Mint Leaves,6
22-06-2022,Mint Leaves,6
23-06-2022,Mint Leaves,6
24-06-2022,Mint Leaves,6
25-06-2022,Mint Leaves,6
26-06-2022,Mint Leaves,6
27-06-2022,Mint Leaves,5
28-06-2022,Mint Leaves,5
29-06-2022,Mint Leaves,5
30-06-2022,Mint Leaves,5
01-07-2022,Mint Leaves,6
02-07-2022,Mint Leaves,6
03-07-2022,Mint Leaves,6
04-07-2022,Mint Leaves,6
05-07-2022,Mint Leaves,6
06-07-2022,Mint Leaves,6
07-07-2022,Mint Leaves,6
08-07-2022,Mint Leaves,6
09-07-2022,Mint Leaves,6
10-07-2022,Mint Leaves,6
11-07-2022,Mint Leaves,6
12-07-2022,Mint Leaves,5
13-07-2022,Mint Leaves,5
14-07-2022,Mint Leaves,5
15-07-2022,Mint Leaves,5
16-07-2022,Mint Leaves,5
17-07-2022,Mint Leaves,5
18-07-2022,Mint Leaves,5
19-07-2022,Mint Leaves,5
20-07-2022,Mint Leaves,5
21-07-2022,Mint Leaves,4
22-07-2022,Mint Leaves,4
23-07-2022,Mint Leaves,4
24-07-2022,Mint Leaves,4
25-07-2022,Mint Leaves,4
26-07-2022,Mint Leaves,4
27-07-2022,Mint Leaves,4
28-07-2022,Mint Leaves,4
29-07-2022,Mint Leaves,4
30-07-2022,Mint Leaves,4
31-07-2022,Mint Leaves,4
01-08-2022,Mint Leaves,5
02-08-2022,Mint Leaves,5
03-08-2022,Mint Leaves,5
04-08-2022,Mint Leaves,5
05-08-2022,Mint Leaves,5
06-08-2022,Mint Leaves,5
07-08-2022,Mint Leaves,5
08-08-2022,Mint Leaves,5
09-08-2022,Mint Leaves,5
10-08-2022,Mint Leaves,5
11-08-2022,Mint Leaves,5
12-08-2022,Mint Leaves,5
13-08-2022,Mint Leaves,5
14-08-2022,Mint Leaves,5
15-08-2022,Mint Leaves,5
16-08-2022,Mint Leaves,5
17-08-2022,Mint Leaves,5
18-08-2022,Mint Leaves,6
19-08-2022,Mint Leaves,6
20-08-2022,Mint Leaves,6
21-08-2022,Mint Leaves,4
22-08-2022,Mint Leaves,4
23-08-2022,Mint Leaves,4
24-08-2022,Mint Leaves,6
25-08-2022,Mint Leaves,6
26-08-2022,Mint Leaves,5
27-08-2022,Mint Leaves,5
28-08-2022,Mint Leaves,5
29-08-2022,Mint Leaves,5
30-08-2022,Mint Leaves,5
31-08-2022,Mint Leaves,5
01-09-2022,Mint Leaves,4
02-09-2022,Mint Leaves,4
03-09-2022,Mint Leaves,4
04-09-2022,Mint Leaves,4
05-09-2022,Mint Leaves,5
06-09-2022,Mint Leaves,6
07-09-2022,Mint Leaves,6
08-09-2022,Mint Leaves,6
09-09-2022,Mint Leaves,6
10-09-2022,Mint Leaves,5
11-09-2022,Mint Leaves,6
12-09-2022,Mint Leaves,6
13-09-2022,Mint Leaves,6
14-09-2022,Mint Leaves,6
15-09-2022,Mint Leaves,6
16-09-2022,Mint Leaves,6
17-09-2022,Mint Leaves,6
18-09-2022,Mint Leaves,6
19-09-2022,Mint Leaves,5
20-09-2022,Mint Leaves,5
21-09-2022,Mint Leaves,5
22-09-2022,Mint Leaves,4
23-09-2022,Mint Leaves,4
24-09-2022,Mint Leaves,4
25-09-2022,Mint Leaves,7
26-09-2022,Mint Leaves,7
27-09-2022,Mint Leaves,7
28-09-2022,Mint Leaves,5
29-09-2022,Mint Leaves,5
30-09-2022,Mint Leaves,6
01-10-2022,Mint Leaves,6
02-10-2022,Mint Leaves,6
03-10-2022,Mint Leaves,8
04-10-2022,Mint Leaves,8
05-10-2022,Mint Leaves,8
06-10-2022,Mint Leaves,8
07-10-2022,Mint Leaves,8
08-10-2022,Mint Leaves,6
09-10-2022,Mint Leaves,6
10-10-2022,Mint Leaves,6
11-10-2022,Mint Leaves,6
12-10-2022,Mint Leaves,5
13-10-2022,Mint Leaves,5
14-10-2022,Mint Leaves,5
15-10-2022,Mint Leaves,5
16-10-2022,Mint Leaves,5
17-10-2022,Mint Leaves,5
18-10-2022,Mint Leaves,7
19-10-2022,Mint Leaves,7
20-10-2022,Mint Leaves,7
21-10-2022,Mint Leaves,7
22-10-2022,Mint Leaves,7
23-10-2022,Mint Leaves,7
24-10-2022,Mint Leaves,7
25-10-2022,Mint Leaves,7
26-10-2022,Mint Leaves,7
27-10-2022,Mint Leaves,8
28-10-2022,Mint Leaves,8
29-10-2022,Mint Leaves,8
30-10-2022,Mint Leaves,8
31-10-2022,Mint Leaves,8
01-11-2022,Mint Leaves,8
02-11-2022,Mint Leaves,8
03-11-2022,Mint Leaves,6
04-11-2022,Mint Leaves,6
05-11-2022,Mint Leaves,6
06-11-2022,Mint Leaves,6
07-11-2022,Mint Leaves,6
08-11-2022,Mint Leaves,6
09-11-2022,Mint Leaves,7
10-11-2022,Mint Leaves,7
11-11-2022,Mint Leaves,7
12-11-2022,Mint Leaves,6
13-11-2022,Mint Leaves,6
14-11-2022,Mint Leaves,6
15-11-2022,Mint Leaves,6
16-11-2022,Mint Leaves,6
17-11-2022,Mint Leaves,6
18-11-2022,Mint Leaves,7
19-11-2022,Mint Leaves,7
20-11-2022,Mint Leaves,7
21-11-2022,Mint Leaves,4
22-11-2022,Mint Leaves,4
23-11-2022,Mint Leaves,4
24-11-2022,Mint Leaves,7
25-11-2022,Mint Leaves,7
26-11-2022,Mint Leaves,7
27-11-2022,Mint Leaves,7
28-11-2022,Mint Leaves,4
29-11-2022,Mint Leaves,4
30-11-2022,Mint Leaves,5
01-12-2022,Mint Leaves,5
02-12-2022,Mint Leaves,5
03-12-2022,Mint Leaves,4
04-12-2022,Mint Leaves,4
05-12-2022,Mint Leaves,4
06-12-2022,Mint Leaves,4
07-12-2022,Mint Leaves,5
08-12-2022,Mint Leaves,5
09-12-2022,Mint Leaves,5
10-12-2022,Mint Leaves,7
11-12-2022,Mint Leaves,7
12-12-2022,Mint Leaves,7
13-12-2022,Mint Leaves,7
14-12-2022,Mint Leaves,7
15-12-2022,Mint Leaves,7
16-12-2022,Mint Leaves,7
17-12-2022,Mint Leaves,7
18-12-2022,Mint Leaves,6
19-12-2022,Mint Leaves,6
20-12-2022,Mint Leaves,6
21-12-2022,Mint Leaves,6
22-12-2022,Mint Leaves,7
23-12-2022,Mint Leaves,7
24-12-2022,Mint Leaves,6
25-12-2022,Mint Leaves,6
26-12-2022,Mint Leaves,6
27-12-2022,Mint Leaves,6
28-12-2022,Mint Leaves,6
29-12-2022,Mint Leaves,4
30-12-2022,Mint Leaves,4
31-12-2022,Mint Leaves,4
01-01-2023,Mint Leaves,4
02-01-2023,Mint Leaves,5
03-01-2023,Mint Leaves,5
04-01-2023,Mint Leaves,4
05-01-2023,Mint Leaves,4
06-01-2023,Mint Leaves,4
07-01-2023,Mint Leaves,4
08-01-2023,Mint Leaves,6
09-01-2023,Mint Leaves,6
10-01-2023,Mint Leaves,6
11-01-2023,Mint Leaves,6
12-01-2023,Mint Leaves,6
13-01-2023,Mint Leaves,6
14-01-2023,Mint Leaves,5
15-01-2023,Mint Leaves,5
16-01-2023,Mint Leaves,5
17-01-2023,Mint Leaves,5
18-01-2023,Mint Leaves,7
19-01-2023,Mint Leaves,7
20-01-2023,Mint Leaves,6
21-01-2023,Mint Leaves,5
22-01-2023,Mint Leaves,5
23-01-2023,Mint Leaves,5
24-01-2023,Mint Leaves,5
25-01-2023,Mint Leaves,4
26-01-2023,Mint Leaves,4
27-01-2023,Mint Leaves,4
28-01-2023,Mint Leaves,7
29-01-2023,Mint Leaves,7
30-01-2023,Mint Leaves,7
31-01-2023,Mint Leaves,6
01-02-2023,Mint Leaves,6
02-02-2023,Mint Leaves,6
03-02-2023,Mint Leaves,4
04-02-2023,Mint Leaves,4
05-02-2023,Mint Leaves,4
06-02-2023,Mint Leaves,5
07-02-2023,Mint Leaves,5
08-02-2023,Mint Leaves,5
09-02-2023,Mint Leaves,5
10-02-2023,Mint Leaves,5
11-02-2023,Mint Leaves,5
12-02-2023,Mint Leaves,6
13-02-2023,Mint Leaves,6
14-02-2023,Mint Leaves,6
15-02-2023,Mint Leaves,6
16-02-2023,Mint Leaves,8
17-02-2023,Mint Leaves,8
18-02-2023,Mint Leaves,8
19-02-2023,Mint Leaves,3
20-02-2023,Mint Leaves,3
21-02-2023,Mint Leaves,3
22-02-2023,Mint Leaves,3
23-02-2023,Mint Leaves,3
24-02-2023,Mint Leaves,3
25-02-2023,Mint Leaves,3
26-02-2023,Mint Leaves,3
27-02-2023,Mint Leaves,3
28-02-2023,Mint Leaves,3
01-03-2023,Mint Leaves,3
02-03-2023,Mint Leaves,3
03-03-2023,Mint Leaves,3
04-03-2023,Mint Leaves,6
05-03-2023,Mint Leaves,6
06-03-2023,Mint Leaves,6
07-03-2023,Mint Leaves,6
08-03-2023,Mint Leaves,6
09-03-2023,Mint Leaves,6
10-03-2023,Mint Leaves,3
11-03-2023,Mint Leaves,3
12-03-2023,Mint Leaves,3
13-03-2023,Mint Leaves,3
14-03-2023,Mint Leaves,6
15-03-2023,Mint Leaves,6
16-03-2023,Mint Leaves,6
17-03-2023,Mint Leaves,3
18-03-2023,Mint Leaves,3
19-03-2023,Mint Leaves,5
20-03-2023,Mint Leaves,5
21-03-2023,Mint Leaves,5
22-03-2023,Mint Leaves,5
23-03-2023,Mint Leaves,5
24-03-2023,Mint Leaves,3
25-03-2023,Mint Leaves,3
26-03-2023,Mint Leaves,5
27-03-2023,Mint Leaves,5
28-03-2023,Mint Leaves,5
29-03-2023,Mint Leaves,6
30-03-2023,Mint Leaves,6
31-03-2023,Mint Leaves,6
01-02-2022,Amla,50
02-02-2022,Amla,50
03-02-2022,Amla,50
04-02-2022,Amla,50
05-02-2022,Amla,50
06-02-2022,Amla,50
07-02-2022,Amla,50
08-02-2022,Amla,50
09-02-2022,Amla,50
10-02-2022,Amla,50
11-02-2022,Amla,50
12-02-2022,Amla,60
13-02-2022,Amla,60
14-02-2022,Amla,50
15-02-2022,Amla,50
16-02-2022,Amla,50
17-02-2022,Amla,60
18-02-2022,Amla,60
19-02-2022,Amla,60
20-02-2022,Amla,60
21-02-2022,Amla,60
22-02-2022,Amla,60
23-02-2022,Amla,60
24-02-2022,Amla,60
25-02-2022,Amla,60
26-02-2022,Amla,50
27-02-2022,Amla,50
28-02-2022,Amla,60
01-03-2022,Amla,60
02-03-2022,Amla,60
03-03-2022,Amla,60
04-03-2022,Amla,60
05-03-2022,Amla,60
06-03-2022,Amla,60
07-03-2022,Amla,60
08-03-2022,Amla,60
09-03-2022,Amla,60
10-03-2022,Amla,60
11-03-2022,Amla,60
12-03-2022,Amla,60
13-03-2022,Amla,60
14-03-2022,Amla,50
15-03-2022,Amla,50
16-03-2022,Amla,50
17-03-2022,Amla,50
18-03-2022,Amla,50
19-03-2022,Amla,50
20-03-2022,Amla,60
21-03-2022,Amla,60
22-03-2022,Amla,50
23-03-2022,Amla,50
24-03-2022,Amla,50
25-03-2022,Amla,50
26-03-2022,Amla,50
27-03-2022,Amla,50
28-03-2022,Amla,50
29-03-2022,Amla,50
30-03-2022,Amla,50
31-03-2022,Amla,50
01-04-2022,Amla,50
02-04-2022,Amla,50
03-04-2022,Amla,50
04-04-2022,Amla,50
05-04-2022,Amla,50
06-04-2022,Amla,50
07-04-2022,Amla,50
08-04-2022,Amla,50
09-04-2022,Amla,50
10-04-2022,Amla,50
11-04-2022,Amla,50
12-04-2022,Amla,50
13-04-2022,Amla,50
14-04-2022,Amla,50
15-04-2022,Amla,50
16-04-2022,Amla,50
17-04-2022,Amla,50
18-04-2022,Amla,50
19-04-2022,Amla,50
20-04-2022,Amla,50
21-04-2022,Amla,50
22-04-2022,Amla,50
23-04-2022,Amla,50
24-04-2022,Amla,60
25-04-2022,Amla,60
26-04-2022,Amla,60
27-04-2022,Amla,60
28-04-2022,Amla,60
29-04-2022,Amla,60
30-04-2022,Amla,60
01-05-2022,Amla,60
02-05-2022,Amla,70
03-05-2022,Amla,70
04-05-2022,Amla,70
05-05-2022,Amla,60
06-05-2022,Amla,60
07-05-2022,Amla,60
08-05-2022,Amla,60
09-05-2022,Amla,60
10-05-2022,Amla,60
11-05-2022,Amla,60
12-05-2022,Amla,60
13-05-2022,Amla,60
14-05-2022,Amla,60
15-05-2022,Amla,70
16-05-2022,Amla,70
17-05-2022,Amla,70
18-05-2022,Amla,50
19-05-2022,Amla,50
20-05-2022,Amla,50
21-05-2022,Amla,70
22-05-2022,Amla,70
23-05-2022,Amla,70
24-05-2022,Amla,70
25-05-2022,Amla,70
26-05-2022,Amla,70
27-05-2022,Amla,70
28-05-2022,Amla,60
29-05-2022,Amla,60
30-05-2022,Amla,60
31-05-2022,Amla,60
01-06-2022,Amla,50
02-06-2022,Amla,50
03-06-2022,Amla,50
04-06-2022,Amla,50
05-06-2022,Amla,50
06-06-2022,Amla,50
07-06-2022,Amla,60
08-06-2022,Amla,60
09-06-2022,Amla,60
10-06-2022,Amla,60
